vehicle_id;activity_index;arrival_time;end_time;name;location_id;iterations;unassigned_jobs;runtime;distance;SoC;SoC %;Maximum Range;TimeStamp;Duration;Activity_counter;x;y
vehicle_LEAD_7;116;1167.6643533712931;1168.6643533712931;pickupShipment;6068627214;1000;0;25.070766666666668;3.1375600000000006;4235.7836879999995;47.700266756756754;8880.0;1167.6643533712931;1.0;D;841799.1;6517403.4
vehicle_LEAD_7;144;1168.6643533712931;1169.6643533712931;pickupShipment;6068627214;1000;0;25.070766666666668;3.1375600000000006;4235.7836879999995;47.700266756756754;8880.0;1168.6643533712931;1.0;D;841799.1;6517403.4
vehicle_LEAD_7;153;1175.895740908518;1180.895740908518;deliverShipment;25312138;1000;0;25.070766666666668;3.4491300000000007;3774.5977739999994;42.50673168918918;8880.0;1175.895740908518;5.0;1;2.5312138E7;2.5312138E7
vehicle_LEAD_7;74;1187.127128445743;1188.127128445743;pickupShipment;6068627214;1000;0;25.070766666666668;3.760700000000001;3313.4118599999993;37.313196621621614;8880.0;1187.127128445743;1.0;D;841799.1;6517403.4
vehicle_LEAD_7;117;1197.0307906384187;1202.0307906384187;deliverShipment;25312123;1000;0;25.070766666666668;4.205884000000001;2654.4505031999993;29.892460621621613;8880.0;1197.0307906384187;5.0;1;2.5312123E7;2.5312123E7
vehicle_LEAD_7;145;1202.0307906384187;1207.0307906384187;deliverShipment;25312123;1000;0;25.070766666666668;4.205884000000001;2654.4505031999993;29.892460621621613;8880.0;1202.0307906384187;5.0;2;2.5312123E7;2.5312123E7
vehicle_LEAD_7;59;1216.616231467537;1228.4833333333333;deliverShipment;34815656;1000;0;25.070766666666668;4.685157000000001;1945.0306085999994;21.90349784459459;8880.0;1216.616231467537;11.867101865796258;3;3.4815656E7;3.4815656E7
vehicle_LEAD_7;75;1241.4500273999452;1246.4500273999452;deliverShipment;5947881168;1000;0;25.070766666666668;5.333493000000002;985.3636613999992;11.09643762837837;8880.0;1241.4500273999452;5.0;4;5.947881168E9;5.947881168E9
vehicle_LEAD_7;-2;1255.886828526343;0.0;end;6068627214;1000;0;25.070766666666668;5.805334000000002;286.94461319999925;3.2313582567567485;8880.0;1255.886828526343;-1255.886828526343;end;841799.1;6517403.4
vehicle_LEAD_8;-1;0.0;0.0;start;6068627214;1000;0;25.070766666666668;0.0;8880.0;100.0;8880.0;0.0;0.0;start;841799.1;6517403.4
vehicle_LEAD_8;8;0.0;1.0;pickupShipment;6068627214;1000;0;25.070766666666668;0.0;8880.0;100.0;8880.0;0.0;1.0;D;841799.1;6517403.4
vehicle_LEAD_8;178;1.0;2.0;pickupShipment;6068627214;1000;0;25.070766666666668;0.0;8880.0;100.0;8880.0;1.0;1.0;D;841799.1;6517403.4
vehicle_LEAD_8;108;2.0;3.0;pickupShipment;6068627214;1000;0;25.070766666666668;0.0;8880.0;100.0;8880.0;2.0;1.0;D;841799.1;6517403.4
vehicle_LEAD_8;150;3.0;4.0;pickupShipment;6068627214;1000;0;25.070766666666668;0.0;8880.0;100.0;8880.0;3.0;1.0;D;841799.1;6517403.4
vehicle_LEAD_8;9;21.185685628628743;425.0;deliverShipment;6970402907;1000;0;25.070766666666668;0.859286;7608.0848628;85.67663133783783;8880.0;21.185685628628743;403.81431437137127;1;6.970402907E9;6.970402907E9
vehicle_LEAD_8;179;425.0;430.0;deliverShipment;6970402907;1000;0;25.070766666666668;0.859286;7608.0848628;85.67663133783783;8880.0;425.0;5.0;2;6.970402907E9;6.970402907E9
vehicle_LEAD_8;109;432.253175493649;437.253175493649;deliverShipment;6970402893;1000;0;25.070766666666668;0.9719450000000001;7441.327011;83.79872760135136;8880.0;432.253175493649;5.0;3;6.970402893E9;6.970402893E9
vehicle_LEAD_8;151;446.89687620624755;451.89687620624755;deliverShipment;35678579;1000;0;25.070766666666668;1.454131;6727.5952938;75.76120826351351;8880.0;446.89687620624755;5.0;4;3.5678579E7;3.5678579E7
vehicle_LEAD_8;48;463.99499201001595;464.99499201001595;pickupShipment;6068627214;1000;0;25.070766666666668;2.059038;5832.2119524;65.67806252702702;8880.0;463.99499201001595;1.0;D;841799.1;6517403.4
vehicle_LEAD_8;224;464.99499201001595;465.99499201001595;pickupShipment;6068627214;1000;0;25.070766666666668;2.059038;5832.2119524;65.67806252702702;8880.0;464.99499201001595;1.0;D;841799.1;6517403.4
vehicle_LEAD_8;86;465.99499201001595;466.99499201001595;pickupShipment;6068627214;1000;0;25.070766666666668;2.059038;5832.2119524;65.67806252702702;8880.0;465.99499201001595;1.0;D;841799.1;6517403.4
vehicle_LEAD_8;10;466.99499201001595;467.99499201001595;pickupShipment;6068627214;1000;0;25.070766666666668;2.059038;5832.2119524;65.67806252702702;8880.0;466.99499201001595;1.0;D;841799.1;6517403.4
vehicle_LEAD_8;225;471.78572442855113;476.78572442855113;deliverShipment;5947847668;1000;0;25.070766666666668;2.248575;5551.659285;62.51868564189189;8880.0;471.78572442855113;5.0;1;5.947847668E9;5.947847668E9
vehicle_LEAD_8;11;476.78572442855113;481.78572442855113;deliverShipment;5947847668;1000;0;25.070766666666668;2.248575;5551.659285;62.51868564189189;8880.0;476.78572442855113;5.0;2;5.947847668E9;5.947847668E9
vehicle_LEAD_8;87;481.78572442855113;1006.8333333333334;deliverShipment;5947847668;1000;0;25.070766666666668;2.248575;5551.659285;62.51868564189189;8880.0;481.78572442855113;525.0476089047822;3;5.947847668E9;5.947847668E9
vehicle_LEAD_8;190;1010.6240657518686;1011.6240657518686;pickupShipment;6068627214;1000;0;25.070766666666668;2.4381120000000003;5271.1066175999995;59.35930875675675;8880.0;1010.6240657518686;1.0;D;841799.1;6517403.4
vehicle_LEAD_8;146;1011.6240657518686;1012.6240657518686;pickupShipment;6068627214;1000;0;25.070766666666668;2.4381120000000003;5271.1066175999995;59.35930875675675;8880.0;1011.6240657518686;1.0;D;841799.1;6517403.4
vehicle_LEAD_8;46;1012.6240657518686;1013.6240657518686;pickupShipment;6068627214;1000;0;25.070766666666668;2.4381120000000003;5271.1066175999995;59.35930875675675;8880.0;1012.6240657518686;1.0;D;841799.1;6517403.4
vehicle_LEAD_8;191;1022.7705474589052;1027.7705474589052;deliverShipment;5947881169;1000;0;25.070766666666668;2.8954370000000003;4594.1741526;51.736195412162154;8880.0;1022.7705474589052;5.0;1;5.947881169E9;5.947881169E9
vehicle_LEAD_8;147;1027.7705474589052;1032.7705474589052;deliverShipment;5947881169;1000;0;25.070766666666668;2.8954370000000003;4594.1741526;51.736195412162154;8880.0;1027.7705474589052;5.0;2;5.947881169E9;5.947881169E9
vehicle_LEAD_8;47;1034.4151641696717;1039.4151641696717;deliverShipment;3246517575;1000;0;25.070766666666668;2.9776680000000004;4472.4558264;50.36549354054054;8880.0;1034.4151641696717;5.0;3;3.246517575E9;3.246517575E9
vehicle_LEAD_8;49;1047.6804476391048;1055.9166666666667;deliverShipment;829114775;1000;0;25.070766666666668;3.3909330000000004;3860.7409734;43.476812763513514;8880.0;1047.6804476391048;8.236219027561901;4;8.29114775E8;8.29114775E8
vehicle_LEAD_8;176;1071.3896557206886;1072.3896557206886;pickupShipment;6068627214;1000;0;25.070766666666668;4.1645840000000005;2715.5827631999996;30.58088697297297;8880.0;1071.3896557206886;1.0;D;841799.1;6517403.4
vehicle_LEAD_8;92;1072.3896557206886;1073.3896557206886;pickupShipment;6068627214;1000;0;25.070766666666668;4.1645840000000005;2715.5827631999996;30.58088697297297;8880.0;1072.3896557206886;1.0;D;841799.1;6517403.4
vehicle_LEAD_8;12;1073.3896557206886;1074.3896557206886;pickupShipment;6068627214;1000;0;25.070766666666668;4.1645840000000005;2715.5827631999996;30.58088697297297;8880.0;1073.3896557206886;1.0;D;841799.1;6517403.4
vehicle_LEAD_8;54;1074.3896557206886;1075.3896557206886;pickupShipment;6068627214;1000;0;25.070766666666668;4.1645840000000005;2715.5827631999996;30.58088697297297;8880.0;1074.3896557206886;1.0;D;841799.1;6517403.4
vehicle_LEAD_8;55;1089.9738065523868;1094.9738065523868;deliverShipment;6399726035;1000;0;25.070766666666668;4.8937930000000005;1636.2076013999997;18.42576127702702;8880.0;1089.9738065523868;5.0;1;6.399726035E9;6.399726035E9
vehicle_LEAD_8;13;1095.299325901348;1100.299325901348;deliverShipment;5273331647;1000;0;25.070766666666668;4.910069000000001;1612.1158661999998;18.154457952702703;8880.0;1095.299325901348;5.0;2;5.273331647E9;5.273331647E9
